5.886022100000000000e+07,7.572374000000000000e+06,4.730080000000000000e+05,7.256300000000000000e+04,3.790140000000000000e+05,4.606070000000000000e+05,0.000000000000000000e+00,4.692500000000000000e+04,3.279220000000000000e+05,5.873930000000000000e+05,5.762590000000000000e+05,5.711890000000000000e+05,3.342800000000000000e+04,2.749037000000000000e+06,5.305200000000000000e+04,1.269780000000000000e+05,0.000000000000000000e+00,4.099400000000000000e+04,3.457050000000000000e+05,1.307158500000000000e+07
3.495362000000000000e+06,4.346803000000000000e+06,6.037750000000000000e+05,1.015890000000000000e+05,4.630780000000000000e+05,3.045270000000000000e+05,6.900000000000000000e+01,3.284300000000000000e+04,2.063010000000000000e+05,1.903780000000000000e+05,8.642500000000000000e+04,2.982440000000000000e+05,1.597300000000000000e+04,1.054811000000000000e+06,2.892900000000000000e+04,4.884000000000000000e+04,0.000000000000000000e+00,1.053000000000000000e+04,2.575270000000000000e+05,8.569510000000000000e+05
1.719910000000000000e+05,7.367650000000000000e+05,2.906839500000000000e+07,2.941150000000000000e+05,1.286481000000000000e+06,9.939990000000000000e+05,6.221500000000000000e+04,3.328130000000000000e+05,4.852356000000000000e+06,7.484800000000000000e+04,5.752828000000000000e+06,6.665700000000000000e+05,5.842600000000000000e+04,1.443017000000000000e+06,2.872870000000000000e+05,2.784820000000000000e+05,7.845000000000000000e+03,1.085000000000000000e+04,2.335550000000000000e+05,3.630984000000000000e+06
6.391800000000000000e+04,1.911810000000000000e+05,2.450210000000000000e+05,3.958630000000000000e+05,1.965400000000000000e+05,3.122600000000000000e+04,0.000000000000000000e+00,3.464000000000000000e+03,1.323840000000000000e+05,2.337100000000000000e+04,3.842400000000000000e+04,2.988600000000000000e+04,5.528000000000000000e+03,1.230680000000000000e+05,2.888000000000000000e+03,5.774000000000000000e+03,0.000000000000000000e+00,4.010000000000000000e+02,1.467200000000000000e+04,1.776840000000000000e+05
7.219000000000000000e+04,2.243950000000000000e+05,4.755670000000000000e+05,4.801000000000000000e+04,4.027660000000000000e+05,5.567300000000000000e+04,3.900000000000000000e+01,2.122300000000000000e+04,1.438880000000000000e+05,1.322400000000000000e+04,6.063900000000000000e+04,7.680500000000000000e+04,5.078000000000000000e+03,1.257020000000000000e+05,2.262000000000000000e+03,2.579300000000000000e+04,0.000000000000000000e+00,1.040000000000000000e+03,3.270800000000000000e+04,9.526100000000000000e+04
1.324400000000000000e+05,2.285650000000000000e+05,9.009620000000000000e+05,1.744600000000000000e+04,1.713400000000000000e+05,4.474550000000000000e+05,8.976000000000000000e+03,3.971300000000000000e+04,4.585200000000000000e+05,3.144500000000000000e+04,3.382920000000000000e+05,1.023710000000000000e+05,9.593000000000000000e+03,2.273240000000000000e+05,2.018600000000000000e+04,2.250300000000000000e+04,0.000000000000000000e+00,9.070000000000000000e+02,4.432300000000000000e+04,1.899600000000000000e+05
6.310000000000000000e+02,5.290000000000000000e+02,1.546750000000000000e+05,1.368000000000000000e+03,1.394000000000000000e+04,2.465300000000000000e+04,2.588700000000000000e+04,7.908000000000000000e+03,9.745800000000000000e+04,1.070000000000000000e+02,7.300000000000000000e+04,3.667000000000000000e+03,2.976000000000000000e+03,9.371000000000000000e+03,1.821000000000000000e+03,1.489000000000000000e+03,0.000000000000000000e+00,4.300000000000000000e+01,5.390000000000000000e+02,3.196100000000000000e+04
2.806300000000000000e+04,3.283100000000000000e+04,4.853930000000000000e+05,6.757000000000000000e+03,4.956200000000000000e+04,5.429300000000000000e+04,3.475000000000000000e+03,2.184720000000000000e+05,2.014650000000000000e+05,6.811000000000000000e+03,1.573350000000000000e+05,4.104800000000000000e+04,1.751000000000000000e+03,3.158400000000000000e+04,1.375400000000000000e+04,1.182000000000000000e+04,0.000000000000000000e+00,5.060000000000000000e+02,8.920000000000000000e+03,1.706030000000000000e+05
3.124350000000000000e+05,6.451570000000000000e+05,8.127723000000000000e+06,2.338760000000000000e+05,7.625630000000000000e+05,7.929340000000000000e+05,4.569900000000000000e+04,2.649280000000000000e+05,1.694530100000000000e+07,3.632090000000000000e+05,6.537286000000000000e+06,3.468580000000000000e+05,5.888100000000000000e+04,8.552630000000000000e+05,1.067690000000000000e+05,2.545800000000000000e+05,5.550000000000000000e+02,8.372000000000000000e+03,8.106300000000000000e+04,2.957484000000000000e+06
3.156130000000000000e+05,3.765700000000000000e+05,8.390800000000000000e+04,1.380100000000000000e+04,6.899300000000000000e+04,4.864200000000000000e+04,0.000000000000000000e+00,3.153000000000000000e+03,1.421340000000000000e+05,4.049050000000000000e+05,2.751500000000000000e+04,2.259100000000000000e+04,2.577000000000000000e+03,1.738940000000000000e+05,2.529000000000000000e+03,8.220000000000000000e+03,0.000000000000000000e+00,2.400000000000000000e+02,2.108100000000000000e+04,1.917860000000000000e+05
